1517582804837;listView;http://scale-it.org/shopfloor#sensor101;
1517582806748;listView;http://scale-it.org/shopfloor#sensor106;
1517582807776;listView;http://scale-it.org/shopfloor#sensor109;
1517582808416;listView;http://scale-it.org/shopfloor#sensor104;
1517582811854;listView;http://scale-it.org/shopfloor#sensor107;
1517582962073;listView;http://scale-it.org/shopfloor#sensor103;
1518530944773;listView;http://scale-it.org/shopfloor#product109;
1518530994168;graphTest;http://scale-it.org/shopfloor#sensordata10604;
